osm_id:ID(Point),lat:float,lon:float,is_hut:boolean,country_code,name
7980884313,67.1035266,26.1936947,false,,
7980884314,67.10324,26.1947191,false,,
7980884206,67.1000556,26.1948342,false,,
7980884207,67.1000275,26.1954723,false,,
7980884208,67.099872,26.196033,false,,
7980884209,67.0996301,26.1964227,false,,
7980884210,67.0994143,26.1967682,false,,
7980884211,67.0991867,26.1973665,false,,
7980884315,67.1028817,26.1955479,false,,
7980884316,67.1025503,26.1965032,false,,
7980884317,67.1022099,26.1975392,false,,
7980884318,67.1019322,26.1986327,false,,
7980884319,67.1016994,26.1994154,false,,
7980884320,67.1014754,26.2000024,false,,
7980884321,67.1012336,26.2007621,false,,
8553954918,67.0992622,26.1970509,false,,
8553954919,67.0999657,26.1957772,false,,
6946177376,67.1001132,26.2049867,false,,
7980884322,67.100929,26.2016484,false,,
7980884323,67.1006558,26.202362,false,,
7980884324,67.1004319,26.2030526,false,,
7980884325,67.1003557,26.203444,false,,
7980884326,67.1003244,26.2040195,false,,
7980884327,67.1002169,26.204549,false,,
2667282907,67.1053803,26.211848,false,,
2667282909,67.1090531,26.2061724,false,,
2667282910,67.109942,26.2048313,false,,
2667282911,67.1108308,26.2035761,false,,
2667282912,67.1114025,26.2029216,false,,
2667282913,67.1116863,26.2026426,false,,
2667282908,67.1072543,26.2088761,false,,
8562042406,67.1112906,26.211936,false,,
8562042407,67.1111321,26.2125583,false,,
8562042408,67.1110486,26.2134595,false,,
8562042409,67.1108733,26.213717,false,,
7917039956,67.1183429,26.1924277,false,,
7917039957,67.1179257,26.1914836,false,,
7917039958,67.1171414,26.1897669,false,,
7917040025,67.1185448,26.1929022,false,,
7917040026,67.1180764,26.1918247,false,,
7917040027,67.1178746,26.1922313,false,,
7917040028,67.1174516,26.1926999,false,,
7917040029,67.1171327,26.193135,false,,
7917040030,67.116957,26.1940053,false,,
7917040031,67.1168659,26.1950094,false,,
7917040032,67.1168139,26.1956788,false,,
7917040033,67.1168854,26.1965324,false,,
7917040034,67.116918,26.1976871,false,,
2667282934,67.1226,26.1940488,false,,
2667282935,67.1227835,26.1935446,false,,
2667282936,67.122967,26.1931584,false,,
2667282937,67.1231672,26.1928472,false,,
2667282938,67.1237928,26.1917743,false,,
2667282939,67.123968,26.1915383,false,,
2667282940,67.1241181,26.1912057,false,,
2667282941,67.1246561,26.189017,false,,
2667282942,67.1248021,26.1886201,false,,
2667282943,67.1249856,26.1883518,false,,
7917039954,67.1193524,26.1943589,false,,
7917039955,67.1188268,26.1935649,false,,
7917040020,67.1198603,26.188814,false,,
7917040021,67.1193314,26.1899207,false,,
7917040022,67.1191432,26.1904625,false,,
7917040023,67.1189146,26.1912809,false,,
7917040024,67.1187173,26.1923069,false,,
2667282929,67.1204852,26.2008831,false,,
2667282930,67.1208189,26.1993489,false,,
2667282931,67.120894,26.1989412,false,,
2667282932,67.1214237,26.1971602,false,,
2667282933,67.1223038,26.1949501,false,,
7917039908,67.1226077,26.2012831,false,,
7917039909,67.1224075,26.2008968,false,,
7917039910,67.1222073,26.2001029,false,,
7917039911,67.1218402,26.199266,false,,
7917039912,67.1215649,26.1984507,false,,
7917039913,67.1212728,26.1976677,false,,
7917039936,67.1244988,26.1978091,false,,
7917039937,67.1246263,26.1973134,false,,
7917039938,67.1248933,26.1967555,false,,
7917039939,67.1251018,26.1961332,false,,
7917039950,67.1210126,26.1970626,false,,
7917039951,67.1206455,26.1965905,false,,
7917039952,67.1201783,26.1961184,false,,
7917039953,67.1197779,26.1953459,false,,
10308535871,67.1245384,26.1976553,false,,
10308535872,67.1251356,26.1967499,false,,
2667282914,67.1122079,26.2022886,false,,
2667282915,67.1124708,26.2022028,false,,
2667282916,67.1143609,26.2029109,false,,
2667282917,67.1152496,26.2035224,false,,
2667282918,67.1171354,26.2052605,false,,
2667282919,67.1174233,26.2054965,false,,
2667282920,67.1178863,26.205754,false,,
2667282921,67.1180991,26.2057969,false,,
2667282922,67.1183077,26.2056896,false,,
2667282923,67.1186706,26.2053356,false,,
13066242570,67.1147792,26.2031218,false,,
2667282924,67.1191837,26.2049493,false,,
2667282925,67.1193089,26.2047562,false,,
2667282926,67.1198011,26.2032542,false,,
2667282927,67.1198845,26.2030503,false,,
2667282928,67.1200681,26.202471,false,,
7917039901,67.1218235,26.2071625,false,,
7917039902,67.1222715,26.2062398,false,,
7917039904,67.1228583,26.2039897,false,,
7917039905,67.1230411,26.2033367,false,,
7917039906,67.1230331,26.2026134,false,,
7917039907,67.1228579,26.2017981,false,,
7917039893,67.1196628,26.213986,false,,
7917039894,67.1196712,26.2134281,false,,
7917039895,67.1198714,26.2126342,false,,
7917039896,67.1200466,26.2119046,false,,
7917039897,67.1201968,26.2110678,false,,
7917039898,67.1205388,26.2103382,false,,
7917039899,67.1208725,26.2095872,false,,
7917039900,67.1213397,26.2082997,false,,
7917039922,67.1247014,26.2130848,false,,
7917039923,67.1252019,26.2117759,false,,
10308535869,67.1203832,26.2134546,false,,
10308535870,67.1217807,26.2082218,false,,
4029741327,66.9276838,26.2236499,false,,
10712209802,66.9281773,26.2227247,false,,
10712209803,66.9279023,26.2232259,false,,
10712209804,66.9277599,26.2236018,false,,
4029741332,66.92823,26.2298966,false,,
4029741333,66.9281432,26.2299119,false,,
4029741334,66.9278951,26.2300416,false,,
4029741335,66.9275572,26.230301,false,,
4029741336,66.926681,26.2311327,false,,
4029741337,66.9261188,26.2316821,false,,
4029741338,66.9259902,26.2317279,false,,
4029741339,66.925742,26.2317279,false,,
4029741340,66.9256702,26.2317508,false,,
4029741341,66.9252067,26.2321629,false,,
4029741342,66.9251588,26.2322468,false,,
4029741343,66.9251199,26.2323918,false,,
4029741344,66.9249734,26.2333761,false,,
4029741345,66.9248956,26.2336126,false,,
4029741346,66.924794,26.2338415,false,,
10712209800,66.9280093,26.2299768,false,,
4029741347,66.9244141,26.2343757,false,,
4029741348,66.9240612,26.2350395,false,,
4029741349,66.9239596,26.235154,false,,
4029741350,66.923828,26.2351769,false,,
4029741351,66.9236994,26.2351387,false,,
10712209801,66.930063,26.2186647,false,,
268750313,66.9207504,26.265953,false,,
7795181841,66.9203294,26.2667537,false,,
268750314,66.9237592,26.2595712,false,,
268750315,66.9247461,26.2577475,false,,
4029741425,66.9243244,26.2577551,false,,
4029741426,66.924136,26.2579306,false,,
4029741427,66.9240164,26.258274,false,,
6022983844,66.9227234,26.2621457,false,,
1138855927,66.953725,26.215311,false,,
1138855929,66.954547,26.217523,false,,
1138855931,66.95474,26.218103,false,,
1138855933,66.955215,26.219345,false,,
1138855936,66.955561,26.220426,false,,
1138855938,66.956102,26.221845,false,,
1138855940,66.956586,26.223277,false,,
1138855942,66.956771,26.224008,false,,
1138855943,66.957104,26.224719,false,,
1138855944,66.957536,26.22491,false,,
1138855945,66.9586871,26.2248486,false,,
1138855946,66.959132,26.2258513,false,,
1138855948,66.9593426,26.2260851,false,,
1138855949,66.959904,26.2262922,false,,
1138855951,66.9604785,26.226892,false,,
4725839643,66.9602767,26.2265014,false,,
4725839648,66.9588862,26.2250069,false,,
1138855952,66.9607715,26.2278726,false,,
1138855954,66.9613241,26.2287073,false,,
1138855955,66.961886,26.229128,false,,
1138855956,66.9624004,26.2293387,false,,
1138855962,66.962662,26.2292668,false,,
1138855963,66.9634312,26.2284675,false,,
1138855964,66.9638057,26.2287904,false,,
1138855967,66.9640105,26.2294197,false,,
1138855969,66.964438,26.230479,false,,
1138855971,66.964527,26.230798,false,,
1138855974,66.96462,26.231361,false,,
1138855976,66.9647658,26.2317119,false,,
1138855977,66.966304,26.233066,false,,
1138855978,66.966674,26.233557,false,,
4725839636,66.9636365,26.2284712,false,,
10725845883,66.9612813,26.2513268,false,,
10725845884,66.9608614,26.2495994,false,,
10725845885,66.9607354,26.2489557,false,,
10725845886,66.9606509,26.24839,false,,
10725845882,66.9616507,26.2527108,false,,
10725845880,66.9622176,26.2547171,false,,
10725845881,66.961953,26.2537408,false,,
268750312,66.9175899,26.2724594,false,,
7795181835,66.9200228,26.2675179,false,,
7795181836,66.9178558,26.2717205,false,,
7795181837,66.9194682,26.269364,false,,
7795181838,66.918855,26.2703235,false,,
7795181839,66.9192831,26.2697344,false,,
7795181840,66.918434,26.2710038,false,,
7795181842,66.9197026,26.2685685,false,,
7795181843,66.9198699,26.2681526,false,,
10672291298,66.9171796,26.2730956,false,,
10672291291,66.9155895,26.2737501,false,,
10672291292,66.9158083,26.2741041,false,,
10672291293,66.915926,26.2741899,false,,
10672291294,66.916128,26.2741256,false,,
10672291295,66.9163846,26.2742007,false,,
